Participant,GoodBad,Angle1,Angle2,Angle3
1,0,0.019782,93.4856,2.1976
1,0,0,93.4682,2.2604
1,0,0,93.3585,2.1957
1,0,0.019782,93.3884,2.2154
1,0,0.019782,93.2807,2.2016
1,0,0,93.2154,2.1707
1,0,0,93.1561,2.1895
1,0,0,92.9932,2.2062
1,0,0,92.9526,2.2548
1,0,0,92.8836,2.259
1,0,0.019782,92.7306,2.2259
1,0,0.027976,92.7166,2.3852
1,0,0,92.6458,2.4373
1,0,0,92.8038,2.4921
1,0,0,92.945,2.5204
1,0,0.027976,93.1399,2.5453
1,0,0.027976,93.3066,2.539
1,0,0.019782,93.5831,2.5314
1,0,0,93.8124,2.5123
1,0,0.019782,93.9416,2.4148
1,0,0.019782,94.142,2.3097
1,0,0,94.3082,2.2033
1,0,0.019782,94.4207,2.1082
1,0,0,94.558,1.943
1,0,0.019782,94.5193,1.7627
1,0,0,94.5421,1.6364
1,0,0.019782,94.511,1.5274
1,0,0.019782,94.5904,1.4626
1,0,0.019782,94.6063,1.3204
1,0,0.019782,94.5663,1.2172
1,0,0,94.5066,1.1046
1,0,0.019782,94.4572,0.9976
1,0,0.027976,94.3372,0.85569
1,0,0,94.4482,0.72739
1,0,0.027976,94.4017,0.59905
1,0,0,94.4548,0.50124
1,0,0,94.5262,0.37587
1,0,0.019782,94.1236,0.29674
1,0,0,93.9058,0.22206
1,0,0.019782,94.0682,0.26688
1,0,0.027976,94.0798,0.34548
1,0,0,94.0322,0.45842
1,0,0,94.0822,0.57164
1,0,0,94.0948,0.6465
1,0,0,93.9618,0.70942
1,0,0.019782,94.1951,0.80721
1,0,0.019782,94.2909,0.8278
1,0,0.019782,94.7216,0.88116
1,0,0.027976,94.9304,0.97096
1,0,0,95.1142,1.0239
1,0,0,95.3762,1.0592
1,0,0,95.6809,1.1011
1,0,0,95.9273,1.1159
1,0,0,96.1888,1.1203
1,0,0.019782,96.3785,1.1177
1,0,0.027976,96.6491,1.1175
1,0,0,96.809,1.135
1,0,0,97.295,1.2177
1,0,0,97.3353,1.2792
1,0,0.019782,97.5392,1.341
1,0,0.027976,97.6307,1.3911
1,0,2.8238,96.3697,1.4654
1,0,7.3498,94.2413,1.5223
1,0,11.0882,92.2079,1.6023
1,0,13.3929,91.0949,1.6939
1,0,14.9093,90.3545,1.7353
1,0,16.627,89.3861,1.8302
1,0,18.3952,88.6022,1.847
1,0,19.9951,87.9152,1.8836
1,0,20.5381,87.7806,1.89
1,0,21.8286,86.9613,1.8875
1,0,22.8489,86.4218,1.8896
1,0,24.8865,85.685,1.8817
1,0,26.3283,85.1218,1.8689
1,0,26.7275,84.6347,1.8612
1,0,27.7665,83.9754,1.9433
1,0,28.9939,83.3617,1.9782
1,0,30.44,82.5428,1.9966
1,0,30.2484,82.3103,2.0114
1,0,30.7149,81.8236,2.0132
1,0,31.5392,81.2646,2.0177
1,0,32.2018,80.7624,2.0334
1,0,32.4811,80.434,2.0123
1,0,33.2836,79.8904,2.0023
1,0,34.0164,79.4786,2.0118
1,0,34.1265,79.3193,1.9755
1,0,33.9888,79.5113,1.9343
1,0,34.7584,79.2857,1.888
1,0,35.5759,78.8604,1.8098
1,0,35.8719,78.7104,1.7235
1,0,35.9632,79.1383,1.6156
1,0,36.1599,79.1851,1.349
1,0,36.0982,79.25,1.1828
1,0,35.6642,79.3172,1.0147
1,0,35.5391,79.5005,0.90569
1,0,35.8432,79.4895,0.80162
1,0,35.8488,79.5614,0.69886
1,0,35.806,79.5666,0.61612
1,0,35.2467,79.9107,0.51926
1,0,35.2307,80.0591,0.4756
1,0,35.2935,80.2955,0.42151
1,0,35.2124,80.6539,0.42104
1,0,35.1617,80.9653,0.40686
1,0,35.124,81.3299,0.42104
1,0,35.2203,81.8629,0.44146
1,0,35.6334,82.1373,0.48133
1,0,35.7429,82.6259,0.47147
1,0,35.7229,83.1339,0.45327
1,0,36.1623,83.4891,0.42475
1,0,36.1254,83.782,0.3743
1,0,36.3333,83.8657,0.28255
1,0,36.2758,83.892,0.21122
1,0,36.1464,84.1487,0.14127
1,0,36.289,84.3259,0.074019
1,0,36.0222,84.3619,0.019782
1,0,36.1265,84.3705,0
1,0,36.1258,84.3839,0.027976
2,1,35.6304,81.1572,0
2,1,35.7144,81.1323,0.019782
2,1,35.7029,81.0881,0.081565
2,1,35.7825,81.0691,0.27907
2,1,35.869,80.9297,0.45927
2,1,35.9225,80.9147,0.66969
2,1,35.6977,81.2188,0.93941
2,1,35.488,81.6119,1.2954
2,1,35.1396,82.0116,1.6166
2,1,34.6829,82.8909,2.1383
2,1,34.2418,83.8294,2.6588
2,1,33.9768,84.6682,3.1135
2,1,33.9,85.7847,3.7535
2,1,33.7675,86.844,4.2662
2,1,33.8111,87.7212,4.9065
2,1,33.5244,88.7197,5.7597
2,1,33.1202,89.8398,6.6274
2,1,32.9303,90.6977,7.3173
2,1,33.4102,91.4405,7.9009
2,1,34.5681,92.8408,8.7768
2,1,35.2647,93.9909,9.3562
2,1,35.7183,95.3981,10.0337
2,1,36.1971,96.5558,10.6301
2,1,36.2714,97.9957,11.2752
2,1,36.1907,99.3806,11.9036
2,1,35.7606,100.8896,12.5696
2,1,34.952,102.7675,13.2665
2,1,34.3324,104.31,13.8353
2,1,33.8348,105.706,14.3771
2,1,32.8367,107.4136,14.9067
2,1,31.8497,109.1301,15.3518
2,1,31.0498,110.5097,15.6738
2,1,29.1057,112.8837,15.9872
2,1,27.8293,114.6336,16.1411
2,1,25.8956,117.0856,16.2789
2,1,24.9873,118.6806,16.3208
2,1,24.4011,120.2953,16.3928
2,1,23.4175,121.6681,16.4041
2,1,23.7538,122.4042,16.4263
2,1,24.4327,122.5391,16.4637
2,1,24.9225,122.4304,16.551
2,1,24.6783,122.5999,16.5747
2,1,23.9215,122.7521,16.6132
2,1,23.424,122.3639,16.5893
2,1,22.9763,121.8377,16.5446
2,1,23.7294,121.2029,16.4727
2,1,24.9428,119.8902,16.3311
2,1,26.2191,118.7251,16.2009
2,1,27.1846,117.2865,15.9043
2,1,28.5065,115.5551,15.0902
2,1,30.2544,113.8295,14.5417
2,1,31.3622,112.9257,14.0787
2,1,32.8699,111.6946,13.9426
2,1,33.5347,110.7215,13.5155
2,1,34.3111,109.9363,12.9968
2,1,34.7232,109.1385,12.4709
2,1,35.6168,108.3228,11.8502
2,1,36.98,107.3805,11.2808
2,1,37.9209,106.2773,10.4458
2,1,38.3872,105.6255,9.9476
2,1,38.8195,105.0122,9.2805
2,1,39.0645,104.2423,8.5957
2,1,39.3761,103.4914,7.9378
2,1,39.8389,102.72,7.3134
2,1,40.2319,101.6252,6.7913
2,1,40.2908,100.7651,6.3906
2,1,40.4962,99.7289,6.082
2,1,40.395,98.6663,5.7932
2,1,40.2722,97.82,5.5194
2,1,40.4344,97.1178,5.2526
2,1,40.2593,96.3441,4.9938
2,1,40.1754,95.4917,4.6673
2,1,39.7496,95.0467,4.2743
2,1,39.2,94.6341,3.9066
2,1,39.0387,94.1264,3.4972
2,1,39.417,93.496,3.23
2,1,39.6909,92.6486,2.8966
2,1,39.7092,92.1923,2.6002
2,1,39.6554,91.8997,2.4611
2,1,39.4945,91.4484,2.1741
2,1,39.3903,91.0321,1.9744
2,1,39.0422,90.9035,1.8179
2,1,38.197,90.7135,1.6762
2,1,37.3529,90.2899,1.6397
2,1,36.646,89.8266,1.6553
2,1,36.0603,89.6159,1.6935
2,1,35.1227,89.5917,1.7709
2,1,34.6694,89.5356,1.796
2,1,34.4936,89.2936,1.8094
2,1,34.9108,88.794,1.8682
2,1,35.0777,88.2339,1.9262
2,1,35.0074,87.5375,1.9674
2,1,35.3974,86.258,1.9958
2,1,35.8701,85.1265,2.0229
2,1,35.8903,84.4453,2.0381
2,1,35.7778,84.2912,2.0457
2,1,35.764,84.316,2.0867
2,1,35.548,84.495,2.1042
2,1,35.2004,84.8414,2.1019
3,2,35.6563,79.4993,0
3,2,35.6531,79.4966,0
3,2,35.6707,79.4396,0.034264
3,2,35.5641,79.444,0.062557
3,2,35.6588,79.3887,0.13122
3,2,35.572,79.4086,0.13848
3,2,35.5738,79.4116,0.15702
3,2,35.696,79.3514,0.25256
3,2,35.6758,79.3618,0.34092
3,2,35.7053,79.3419,0.40782
3,2,35.9622,79.1161,0.44893
3,2,36.2089,78.8491,0.57095
3,2,36.2008,78.6798,0.70304
3,2,36.3285,78.4255,0.84811
3,2,36.5589,78.1011,1.0147
3,2,36.6466,77.848,1.2871
3,2,36.6735,77.8061,1.5288
3,2,36.7331,77.5975,1.8552
3,2,36.7865,77.5594,2.1411
3,2,36.7552,77.6688,2.4313
3,2,36.8692,77.7937,2.7923
3,2,36.745,78.0419,3.1131
3,2,36.9244,78.5148,3.5242
3,2,36.9595,78.8639,3.7945
3,2,36.8807,79.3975,4.0562
3,2,36.6136,80.354,4.5552
3,2,36.3859,81.4607,5.0063
3,2,36.0584,81.6975,5.4264
3,2,35.6043,82.4567,5.9943
3,2,35.3029,83.0893,6.3951
3,2,34.3748,83.6253,6.9807
3,2,33.4483,84.3592,7.3892
3,2,32.2498,85.5301,7.9089
3,2,30.7671,86.8923,8.4496
3,2,29.3665,88.2252,8.9117
3,2,27.8218,89.5609,9.4227
3,2,25.6895,91.1312,10.0778
3,2,23.1332,92.8933,10.725
3,2,20.837,94.2308,11.2111
3,2,17.1887,96.1912,11.9668
3,2,14.4191,97.3895,12.4515
3,2,9.4266,99.5544,13.1677
3,2,0.49019,103.5477,13.7844
3,2,0.019782,103.9544,14.4295
3,2,0,103.9687,15.0869
3,2,0,104.1564,15.7017
3,2,0,104.4084,16.2098
3,2,0,104.8211,16.7283
3,2,0.019782,105.3921,17.3119
3,2,0.027976,105.4772,17.989
3,2,0,105.7451,18.5715
3,2,0,105.6119,19.2608
3,2,0.027976,105.2926,19.8182
3,2,0,104.9729,20.4509
3,2,0,104.4336,21.0968
3,2,0.027976,103.6955,21.662
3,2,0,102.8041,22.1262
3,2,0.019782,102.4711,22.6257
3,2,0.019782,102.5205,22.9553
3,2,0.027976,101.3633,23.0597
3,2,0.027976,100.5671,23.151
3,2,0,100.0332,23.1368
3,2,0.019782,99.4141,22.9864
3,2,0,99.1558,22.7153
3,2,0,98.9763,22.4443
3,2,0,98.3815,21.9958
3,2,0.019782,97.8417,21.4678
3,2,0,97.7197,20.7534
3,2,0,97.7974,20.0069
3,2,0.027976,97.4915,18.9758
3,2,0.027976,97.1404,17.9782
3,2,0,96.8467,16.9913
3,2,0.019782,96.5569,15.7041
3,2,7.2805,93.1931,14.7628
3,2,11.056,91.4428,13.5505
3,2,14.0957,90.2682,12.5718
3,2,17.0956,89.0166,11.5261
3,2,19.1972,88.0816,10.723
3,2,21.0437,87.2438,9.6957
3,2,22.4201,86.7014,8.9221
3,2,24.1101,86.3238,8.1294
3,2,26.1255,85.8128,7.3201
3,2,27.9241,85.2631,6.6991
3,2,30.0851,84.7033,6.0228
3,2,31.7039,84.3162,5.2538
3,2,32.6322,84.2436,4.607
3,2,33.9795,84.3988,4.0662
3,2,35.7804,84.2543,3.4786
3,2,37.5358,83.9538,2.8099
3,2,38.7836,83.9422,2.3895
3,2,39.6163,84.2372,2.0027
3,2,40.2624,84.3996,1.7262
3,2,41.0044,84.6771,1.5543
3,2,42.1107,85.439,1.4864
3,2,42.95,85.7154,1.5175
3,2,43.3898,86.1422,1.6543
3,2,43.7462,86.6429,1.7681
3,2,43.7175,86.9581,1.9164
3,2,43.6062,87.2831,2.0342
3,2,43.7353,86.9419,1.991
3,2,43.285,87.0261,2.0728
3,2,42.9559,86.6999,2.157
3,2,42.1545,86.454,2.2573
3,2,41.2662,86.168,2.3382
3,2,40.5989,85.7161,2.3774
3,2,40.2329,85.2948,2.3713
3,2,39.3719,84.7474,2.3845
3,2,38.7601,84.4685,2.3914
3,2,38.3852,84.0823,2.366
3,2,37.9363,83.813,2.3668
3,2,37.7748,83.5704,2.3234
3,2,37.9017,83.1583,2.2976
3,2,38.1575,82.6141,2.2507
3,2,38.0914,82.3881,2.2119
3,2,38.0384,81.9148,2.1477
3,2,37.6446,81.3151,2.0672
3,2,36.979,81.0085,1.9777
4,0,36.3055,84.5423,0
4,0,36.2935,84.5481,0.039565
4,0,36.3224,84.5657,0.10835
4,0,36.2652,84.6387,0.15826
4,0,36.5436,84.7648,0.22555
4,0,36.6194,85.0049,0.31714
4,0,36.7756,85.1648,0.38461
4,0,36.8324,85.1839,0.42658
4,0,36.909,85.0953,0.46562
4,0,36.9223,84.8989,0.50629
4,0,36.6697,84.7382,0.54285
4,0,36.7285,84.2275,0.59413
4,0,36.5494,84.0736,0.63149
4,0,36.739,83.8606,0.6471
4,0,36.8502,83.6472,0.69858
4,0,36.7179,83.3546,0.71655
4,0,36.4005,83.2478,0.73515
4,0,36.3614,83.1026,0.74913
4,0,36.2388,83.0224,0.78185
4,0,36.1105,82.9426,0.81253
4,0,35.8333,82.85,0.82091
4,0,35.2213,82.9104,0.82401
4,0,34.8121,83.0906,0.84418
4,0,34.851,83.0707,0.90396
4,0,34.4635,83.0381,0.89853
4,0,34.2745,83.0031,0.87648
4,0,34.0937,82.8147,0.83953
4,0,33.6694,82.7471,0.79697
4,0,33.1913,82.6905,0.76694
4,0,32.6556,82.7063,0.72739
4,0,32.4717,82.6535,0.6807
4,0,32.1779,82.7765,0.61707
4,0,32.0583,82.6276,0.55637
4,0,31.4892,82.5388,0.49968
4,0,30.2954,82.5902,0.44146
4,0,29.0945,82.6786,0.40105
4,0,27.6941,82.8472,0.37062
4,0,26.1682,83.0597,0.34264
4,0,24.7358,83.3639,0.30132
4,0,23.3646,83.7186,0.29074
4,0,22.2372,83.8954,0.28116
4,0,20.4532,84.2959,0.24228
4,0,18.9703,84.8541,0.17017
4,0,16.7046,85.7337,0.12033
4,0,14.6151,86.6065,0.13417
4,0,11.5969,88.0294,0.13706
4,0,7.2111,89.9533,0.13706
4,0,0.13848,92.6828,0.14671
4,0,0,92.6652,0.16786
4,0,0,92.5427,0.14537
4,0,0.019782,92.3796,0.15949
4,0,0,92.2673,0.24066
4,0,0.019782,91.9577,0.34435
4,0,0.019782,91.9142,0.3986
4,0,0.019782,91.7378,0.44057
4,0,0.019782,91.6643,0.5151
4,0,0,91.6424,0.57878
4,0,0,91.4401,0.66617
4,0,0,91.4707,0.76541
4,0,0,91.3006,0.81181
4,0,0.019782,91.3162,0.86094
4,0,0.027976,91.2129,0.86366
4,0,0,91.0965,0.8675
4,0,0.027976,90.9732,0.86479
4,0,0.019782,90.8065,0.84302
4,0,0,90.268,0.80697
4,0,0,90.3201,0.70416
4,0,0,90.4963,0.59938
4,0,0,90.2924,0.47064
4,0,0,90.1598,0.32506
4,0,0,90.0544,0.16193
4,0,0,89.968,0.048457
4,0,0,89.842,0.088469
4,0,0,89.6852,0.18557
4,0,0.027976,89.7518,0.27554
4,0,0,89.7929,0.36477
4,0,0,89.8271,0.48979
4,0,0,89.8049,0.62307
4,0,0,89.9831,0.84163
4,0,0,90.5062,1.044
4,0,0.027976,91.0348,1.2729
4,0,0,90.9857,1.3617
4,0,0.019782,90.9631,1.4523
4,0,0,90.9901,1.5423
4,0,0.019782,91.1321,1.7218
4,0,0.027976,91.1335,1.7621
4,0,0.019782,91.1783,1.7853
4,0,0.027976,91.1813,1.7697
4,0,0.019782,91.221,1.7689
4,0,0,91.311,1.7676
4,0,0,91.2782,1.733
4,0,0.019782,91.4113,1.7109
4,0,0,91.5083,1.6776
4,0,0.027976,91.5423,1.6092
4,0,0,91.6492,1.5771
4,0,0.019782,91.631,1.5049
4,0,0,91.6742,1.4982
4,0,0.027976,91.916,1.5768
4,0,0.027976,92.1823,1.7372
4,0,0.019782,92.0665,1.6972
4,0,0,91.8078,1.5821
4,0,0,91.719,1.593
4,0,0.019782,91.5862,1.6091
4,0,0.019782,91.4397,1.615
4,0,0.019782,91.4491,1.6906
4,0,0.019782,91.4172,1.7708
4,0,0,91.3047,1.8133
4,0,0.019782,91.1424,1.8188
4,0,0,91.0939,1.8515
4,0,0,91.073,1.8097
4,0,0,91.0201,1.675
4,0,0,91.1263,1.675
4,0,0,91.3203,1.6671
4,0,0.027976,91.502,1.6781
4,0,0.027976,91.7569,1.7318
4,0,0,91.9528,1.7513
4,0,0.019782,92.1917,1.7619
4,0,0.019782,92.3507,1.7647
4,0,0.019782,92.5631,1.7339
4,0,0,92.7573,1.7046
4,0,0.027976,93.1271,1.6382
4,0,0.027976,93.4099,1.5368
4,0,0,93.7158,1.4277
4,0,0,93.9635,1.3925
4,0,0.027976,94.3852,1.3209
4,0,0.019782,94.6216,1.1764
4,0,0.019782,94.7602,1.0932
4,0,0.019782,94.7841,0.95388
4,0,0.019782,94.9077,0.88027
4,0,0,94.9509,0.8202
4,0,0,94.963,0.75821
4,0,0,94.8467,0.65997
4,0,0,94.7338,0.57369
4,0,0,94.7288,0.55567
4,0,0,94.5623,0.5086
4,0,0,94.6366,0.53192
4,0,0,94.7319,0.57607
4,0,0,94.7628,0.63118
4,0,0,94.9762,0.72497
4,0,0,95.0047,0.75692
4,0,0,95.1642,0.85432
4,0,0.027976,95.2158,0.89131
4,0,0.019782,95.395,0.92535
4,0,0,95.4458,0.94853
4,0,0,95.5527,0.95838
4,0,0,95.7132,0.99975
4,0,0,95.781,1.0406
4,0,0,95.999,1.0567
4,0,0,96.1802,1.0679
4,0,0,96.3449,0.99071
4,0,0,96.594,0.96063
4,0,0.019782,96.7689,0.9475
4,0,0.019782,97.0331,0.92366
4,0,0.019782,97.1245,0.95224
4,0,0,97.1867,0.96205
4,0,0.019782,97.6397,0.98258
4,0,0,97.7194,0.99189
4,0,0,97.9419,1.0661
4,0,0,98.0753,1.0918
4,0,0.019782,98.3246,1.0913
4,0,0.019782,98.5378,1.1361
4,0,0,98.9347,1.196
4,0,0.027976,98.9866,1.21
4,0,0,99.4269,1.2402
4,0,0.019782,99.3269,1.2977
4,0,0.17132,99.6568,1.3338
4,0,7.2958,96.4835,1.3629
4,0,11.6084,94.6988,1.4285
4,0,14.1425,93.947,1.4097
4,0,15.8315,93.1132,1.3783
4,0,17.7792,92.6963,1.419
4,0,19.7782,92.1162,1.5066
4,0,20.949,91.5501,1.5119
4,0,22.0351,91.7433,1.5014
4,0,23.3534,91.3325,1.5029
4,0,25.1437,90.743,1.5119
4,0,25.981,90.7527,1.5207
4,0,27.8625,90.2481,1.5203
4,0,29.2861,90.1743,1.5088
4,0,30.1542,90.2368,1.4665
4,0,31.2376,90.158,1.4035
4,0,32.1268,89.969,1.377
4,0,32.9218,89.6375,1.311
4,0,33.7486,89.2825,1.2706
4,0,34.5113,88.9697,1.1552
4,0,35.3746,88.739,1.1269
4,0,36.2104,88.2337,1.0832
4,0,36.7223,88.3577,1.0199
4,0,37.7148,88.2027,1.0188
4,0,38.4243,87.8033,1.0616
4,0,39.0397,88.0831,1.0993
4,0,39.3109,88.2084,1.0977
4,0,39.7968,88.3276,1.1173
4,0,40.1165,88.7889,1.1164
4,0,40.4117,88.9304,1.1419
4,0,40.5856,89.3153,1.1828
4,0,41.0084,89.6567,1.215
4,0,41.2164,89.8853,1.195
4,0,41.3186,90.16,1.2033
4,0,41.6165,90.3027,1.2032
4,0,41.7427,90.404,1.1926
4,0,41.8742,90.6473,1.185
4,0,42.0242,90.3212,1.1505
4,0,41.9378,90.3272,1.162
4,0,41.9623,90.3482,1.1958
4,0,42.1136,90.2533,1.2002
4,0,42.0554,90.137,1.1802
4,0,42.0865,89.9303,1.1542
4,0,42.0843,89.7228,1.122
4,0,42.0711,89.7933,1.0931
4,0,42.2404,89.7661,1.0483
4,0,42.2682,89.7851,1.0174
4,0,42.2996,89.7991,1.0093
4,0,42.3305,89.7518,1.0027
4,0,42.34,89.7292,0.96001
4,0,42.3791,89.6626,0.94336
4,0,42.5546,89.5344,0.89526
4,0,42.5478,89.5725,0.87268
4,0,42.6132,89.3923,0.85889
4,0,42.5409,89.4264,0.8407
5,1,39.1949,88.3504,0
5,1,34.7815,85.4258,2.1273
5,1,34.7777,85.4769,2.0783
5,1,34.7193,85.4886,1.9804
5,1,34.5607,85.4956,1.8735
5,1,34.7992,85.3492,1.8971
5,1,34.9242,85.084,1.9348
5,1,35.128,84.6338,2.0656
5,1,35.2839,84.31,2.217
5,1,35.4271,83.7596,2.6587
5,1,35.6185,83.5295,3.0803
5,1,35.7842,83.3068,3.5256
5,1,36.8781,83.1885,3.9862
5,1,38.0831,83.2155,4.8294
5,1,39.3167,83.6629,5.9595
5,1,39.3232,84.4029,6.1793
5,1,38.691,85.2031,6.8616
5,1,37.8465,86.5398,7.3117
5,1,37.6005,88.2055,7.8739
5,1,37.7213,89.6616,8.5393
5,1,38.1983,90.9077,9.2346
5,1,38.6193,91.7945,10.0739
5,1,38.8118,92.6354,10.7539
5,1,39.0929,93.9049,11.6538
5,1,39.3411,94.7938,12.2196
5,1,39.6209,96.2778,12.9342
5,1,39.7968,97.9837,13.5635
5,1,39.8757,99.4996,14.1466
5,1,39.5722,100.6759,14.7008
5,1,39.2844,101.7565,15.247
5,1,39.1927,102.8841,15.8374
5,1,38.9684,103.4184,16.376
5,1,38.9235,103.6831,17.0691
5,1,39.0598,103.8142,17.7083
5,1,38.8836,103.6927,18.2454
5,1,38.8867,103.3991,18.8933
5,1,38.7873,103.4748,19.4021
5,1,38.3752,103.4385,20.0061
5,1,37.8863,103.4876,20.504
5,1,37.3145,103.63,21.2027
5,1,36.9749,103.7965,21.576
5,1,36.6315,103.8633,21.9666
5,1,36.2348,104.0869,22.2065
5,1,35.9856,104.3792,22.3111
5,1,35.8184,104.6585,22.3602
5,1,35.8349,104.7616,22.272
5,1,35.9362,104.9762,22.0989
5,1,35.6666,104.9684,21.8661
5,1,35.0253,105.2905,21.4902
5,1,35.0356,105.4711,21.1771
5,1,34.9966,105.385,20.6026
5,1,35.2023,105.1917,20.1438
5,1,35.6157,105.1591,19.3821
5,1,35.6131,104.7676,18.6609
5,1,36.2212,104.0747,17.7281
5,1,36.6835,103.7683,17.1063
5,1,37.0085,103.3473,16.2826
5,1,37.224,102.906,15.3376
5,1,37.8268,102.0553,14.76
5,1,38.7483,100.9435,13.9447
5,1,39.7442,99.8705,13.206
5,1,40.5452,98.6532,12.3581
5,1,40.7596,98.0246,11.5476
5,1,41.1332,97.8101,10.5895
5,1,41.0616,97.957,9.9879
5,1,40.8684,98.4898,9.3046
5,1,40.6932,98.5636,8.6695
5,1,40.4795,98.6917,8.2168
5,1,40.2115,98.7606,7.8126
5,1,39.4775,98.519,7.0912
5,1,39.2148,97.7437,6.5567
5,1,39.0767,97.4317,6.1299
5,1,38.9342,97.0025,5.6871
5,1,39.0367,96.7262,5.3398
5,1,39.2998,96.5667,4.9922
5,1,39.5743,96.4571,4.7088
5,1,39.6778,96.2254,4.3721
5,1,39.473,96.0723,4.0961
5,1,39.3012,95.9502,3.8079
5,1,39.1222,95.7078,3.5029
5,1,38.7711,95.2378,3.53
5,1,39.2166,94.2643,2.6379
5,1,39.3339,93.958,2.0522
5,1,39.3726,93.3317,1.8559
5,1,39.0362,92.9499,1.6483
5,1,38.7893,92.5786,1.4686
5,1,38.4311,92.0935,1.2627
5,1,38.4975,91.6192,1.1424
5,1,38.532,90.883,0.94419
5,1,38.4729,90.2714,0.77808
5,1,38.5415,89.7821,0.63458
5,1,38.5946,89.4238,0.51167
5,1,38.5834,89.1678,0.42475
5,1,38.9002,88.6115,0.35718
5,1,39.2884,88.001,0.28939
5,1,39.3386,87.727,0.24469
5,1,39.1899,87.8875,0.23323
5,1,39.1505,88.0771,0.20936
5,1,39.1588,88.2131,0.18663
5,1,39.1431,88.4051,0.13988
5,1,39.0666,88.4627,0.10653
5,1,39.1057,88.4983,0.071326
6,2,35.9777,81.4789,0
6,2,35.9739,81.9195,0.055953
6,2,36.2128,82.3851,0.12972
6,2,36.3461,82.5784,0.2158
6,2,36.7102,82.665,0.35222
6,2,37.1562,82.376,0.46436
6,2,37.444,81.9511,0.64921
6,2,37.6321,81.7391,0.77304
6,2,37.6195,81.5756,0.96894
6,2,37.7905,81.3383,1.1474
6,2,37.7569,81.0079,1.3769
6,2,37.5626,80.9385,1.5434
6,2,37.3128,80.9768,1.767
6,2,37.5415,80.8351,1.968
6,2,37.5202,80.5273,2.2256
6,2,37.3182,80.1296,2.5471
6,2,37.0356,79.9405,2.7864
6,2,36.8022,79.6503,3.1982
6,2,36.4188,79.5384,3.4707
6,2,36.371,79.4249,3.801
6,2,36.4187,79.6299,4.0297
6,2,35.9324,79.3472,4.4057
6,2,35.5245,79.0955,4.8738
6,2,34.8865,78.8482,5.5052
6,2,34.0923,78.6844,5.9116
6,2,33.462,79.0599,6.3227
6,2,32.8524,79.7477,6.8622
6,2,32.2407,80.3248,7.4612
6,2,31.8537,80.8735,7.8201
6,2,31.1054,81.6666,8.4845
6,2,30.4557,82.4205,9.0569
6,2,30.1223,83.1554,9.4214
