Participant,GoodBad,Angle1,Angle2,Angle3
1,0,4.1059,79.8034,2.5453
1,0,4.0168,79.1309,2.5895
1,0,4.2376,78.3082,2.5336
1,0,4.3854,77.5638,2.4345
1,0,4.5517,76.8571,2.4096
1,0,4.3609,76.7622,2.3367
1,0,4.0694,76.777,2.3431
1,0,3.8349,76.8557,2.3167
1,0,3.8534,76.5867,2.2498
1,0,4.3452,76.2491,2.2029
1,0,4.8815,75.875,2.1324
1,0,5.5118,75.8609,2.0481
1,0,6.1323,76.1523,1.9729
1,0,6.8766,76.6205,1.8713
1,0,7.571,77.1055,1.7643
1,0,8.8313,77.9363,1.6451
1,0,9.8856,78.6938,1.5385
1,0,10.9958,79.1579,1.4662
1,0,12.2135,80.3362,1.3145
1,0,12.9227,81.4197,1.1732
1,0,15.5609,83.8714,1.0374
1,0,16.5836,85.8535,0.89896
1,0,17.9656,87.2202,0.75485
1,0,19.833,89.0589,0.58684
1,0,20.2314,90.587,0.46225
1,0,20.4116,91.1084,0.34887
1,0,20.9636,91.812,0.22468
1,0,20.1221,91.9324,0.16432
1,0,18.7294,91.3061,0.15577
1,0,17.6466,90.7062,0.18663
1,0,16.8417,90.2213,0.21306
1,0,16.1034,89.5285,0.27124
1,0,15.6109,89.0251,0.32021
1,0,15.1799,88.6702,0.34207
1,0,14.5134,88.1858,0.3415
1,0,14.5409,88.2853,0.37115
2,1,16.7752,92.7543,2.2288
2,1,12.6017,86.2819,0.027976
2,1,12.8653,87.1465,0.083929
2,1,13.1621,88.0299,0.15195
2,1,13.5129,88.9102,0.1918
2,1,13.9146,89.739,0.25641
2,1,14.3474,90.56,0.32021
2,1,14.8138,91.1936,0.38715
2,1,15.193,91.6297,0.47601
2,1,14.8938,91.4771,0.58013
2,1,14.0734,90.7903,0.60684
2,1,13.9997,90.4833,0.66735
2,1,14.4475,90.4931,0.71189
2,1,14.7839,90.3714,0.75718
2,1,14.653,89.8231,0.76053
2,1,14.2115,89.0172,0.77682
2,1,13.735,88.1719,0.77025
2,1,13.4802,87.5582,0.76719
2,1,13.336,87.1028,0.76821
2,1,13.2415,86.7339,0.73781
2,1,13.1925,86.4745,0.73382
2,1,13.1841,86.3502,0.72037
2,1,13.2057,86.3362,0.69182
2,1,13.2242,86.3936,0.69549
2,1,13.3271,86.5799,0.72712
2,1,13.4493,86.8228,0.76974
2,1,13.5256,87.0721,0.8077
2,1,13.6012,87.341,0.84811
2,1,13.6755,87.6101,0.88382
2,1,13.8295,87.8665,0.92894
2,1,13.9648,87.9532,0.96286
2,1,14.5501,88.0902,1.0255
2,1,14.8306,88.1154,1.1371
2,1,14.475,87.7357,1.2799
2,1,14.2159,87.4467,1.4766
2,1,14.3537,87.2257,1.7132
2,1,14.6703,87.0755,2.0414
2,1,15.0911,87.0325,2.4171
2,1,15.2741,86.7207,2.8568
2,1,15.257,86.2372,3.3485
2,1,15.6413,85.9379,3.9169
2,1,16.0654,85.7572,4.4584
2,1,16.4097,85.4544,5.0228
2,1,17.4298,85.4193,5.5825
2,1,17.8931,85.0573,6.1594
2,1,18.6467,84.4236,6.7454
2,1,19.5547,83.8018,7.3052
2,1,19.3547,83.1008,7.8129
2,1,18.3885,82.3206,8.3573
2,1,17.8196,81.7961,8.9388
2,1,17.576,81.0512,9.5269
2,1,19.3718,81.1262,10.09
2,1,22.2349,82.7012,10.7435
2,1,23.9783,84.2933,11.3974
2,1,24.4289,84.752,12.0548
2,1,24.6897,84.3921,12.6423
2,1,23.8234,83.6506,13.1717
2,1,22.9464,82.6606,13.6838
2,1,22.8831,81.9582,14.2321
2,1,23.2582,81.3372,14.7671
2,1,23.7943,80.8674,15.2551
2,1,23.9564,79.9672,16.025
2,1,24.0017,79.1371,16.6453
2,1,24.1489,78.0326,17.2413
2,1,24.4032,76.9004,17.796
2,1,25.3645,76.2816,18.313
2,1,25.897,76.187,18.7973
2,1,26.0476,76.2305,19.2243
2,1,25.4782,76.381,19.6938
2,1,24.8709,76.8357,20.1256
2,1,24.4306,77.5842,20.5465
2,1,23.7863,78.0639,20.9754
2,1,23.896,78.4045,21.3249
2,1,25.5113,78.3309,21.7565
2,1,26.3081,77.6324,22.1495
2,1,26.1392,76.7722,22.5832
2,1,25.5222,76.452,23.0175
2,1,25.3579,76.8137,23.3782
2,1,25.4703,77.3078,23.7108
2,1,25.6793,77.2019,24.0526
2,1,25.8692,77.2428,24.3357
2,1,25.151,77.3383,24.5759
2,1,25.3099,76.4488,24.8445
2,1,26.0092,74.8929,25.1415
2,1,26.8255,74.4075,25.3805
2,1,26.2918,74.4015,25.594
2,1,25.3548,74.31,25.9117
2,1,25.8827,74.3073,26.1402
2,1,26.2254,74.4694,26.4033
2,1,25.7792,74.6337,26.7161
2,1,25.5268,74.765,26.9948
2,1,25.0213,74.8656,27.3174
2,1,24.1755,74.854,27.6578
2,1,23.6493,74.3535,27.9918
2,1,23.8268,73.035,28.3528
2,1,23.3952,72.7999,28.7754
2,1,23.5635,73.0936,29.1131
2,1,23.6037,72.9619,29.289
2,1,22.6048,73.2163,29.6364
2,1,22.6131,73.6729,29.9039
2,1,23.8361,73.8079,30.012
2,1,24.5071,73.8324,30.2004
2,1,25.2955,73.8038,30.3306
2,1,25.6765,74.172,30.337
2,1,25.3353,74.8611,30.3756
2,1,24.316,75.1095,30.4375
2,1,23.4891,74.9526,30.3759
2,1,23.1674,74.9826,30.3703
2,1,23.4427,74.8168,30.4564
2,1,24.0395,74.6802,30.4646
2,1,24.9714,74.2498,30.4711
2,1,25.5779,74.5061,30.5235
2,1,25.3498,74.8323,30.4012
2,1,25.3994,74.7705,30.3278
2,1,25.0788,74.7539,30.2577
2,1,25.3785,74.9927,30.0495
2,1,25.5705,75.0656,29.9035
2,1,25.1312,74.7777,29.9518
2,1,25.9186,74.4324,29.9471
2,1,26.5001,74.2437,29.7934
2,1,25.956,74.4328,29.7518
2,1,25.7076,74.632,29.7946
2,1,25.8999,74.3426,29.74
2,1,26.477,74.0907,29.7114
2,1,26.3327,74.9225,29.6619
2,1,24.4825,76.2096,29.5794
2,1,23.1139,76.6712,29.7087
2,1,23.8109,76.3051,29.7672
2,1,25.9657,75.8612,29.7455
2,1,26.8733,75.9476,29.7664
2,1,26.4085,76.2509,29.721
2,1,25.41,76.1603,29.7171
2,1,24.6624,76.1085,29.7061
2,1,25.3493,75.734,29.6479
2,1,25.6618,75.3381,29.6019
2,1,25.4354,75.4616,29.5833
2,1,25.2985,75.2023,29.4364
2,1,25.3961,75.1725,29.3802
2,1,25.5606,75.0658,29.4435
2,1,25.9962,74.9095,29.3839
2,1,26.3272,75.0979,29.315
2,1,25.9225,75.7451,29.2815
2,1,25.364,75.8413,29.1296
2,1,25.4306,75.6752,28.8605
2,1,25.2883,75.8781,28.5387
2,1,25.0069,76.7097,28.1258
2,1,25.1674,76.3049,27.544
2,1,25.3258,75.6739,27.0099
2,1,25.3349,75.8414,26.3996
2,1,25.1889,76.2694,25.6444
2,1,24.8979,76.5937,24.844
2,1,24.1531,76.5876,23.9975
2,1,24.4418,76.6751,23.1502
2,1,25.0245,77.0663,22.2757
2,1,25.5408,77.7691,21.3882
2,1,24.8981,78.7434,20.5363
2,1,24.3233,79.3611,19.6683
2,1,24.414,79.3639,18.7939
2,1,25.2641,79.5201,17.8954
2,1,25.3552,79.62,17.0469
2,1,24.1646,79.8061,16.1916
2,1,23.4915,79.7945,15.3283
2,1,23.6778,79.7547,14.5602
2,1,23.4361,79.7849,13.8544
2,1,23.7572,79.6502,13.0735
2,1,23.3438,79.8199,12.3342
2,1,22.8145,80.0931,11.64
2,1,23.2072,80.3921,10.8786
2,1,23.3211,80.5371,10.14
2,1,23.4246,80.6566,9.5048
2,1,22.9198,80.9,8.851
2,1,23.2649,81.0479,8.1581
2,1,23.1107,81.1583,7.4126
2,1,22.1267,81.3713,6.7772
2,1,21.8423,81.6372,6.0689
2,1,21.191,81.9503,5.4492
2,1,20.8528,82.2745,4.7622
2,1,20.7377,82.5167,4.0483
2,1,20.1525,82.9741,3.5092
2,1,19.9067,83.5497,2.9929
2,1,19.5114,84.0305,2.5047
2,1,18.9895,84.9954,2.0024
2,1,19.0638,86.0859,1.5937
2,1,18.9778,86.7521,1.4047
2,1,19.1398,87.7125,1.3079
2,1,19.1485,88.6504,1.32
2,1,18.8234,89.3288,1.3815
2,1,18.7725,90.1,1.5486
2,1,18.7322,90.892,1.7002
2,1,18.811,91.7533,1.7983
2,1,18.5924,92.2719,1.9373
2,1,17.8541,92.277,2.1086
2,1,17.2665,92.3292,2.1754
3,2,10.6466,90.5877,2.4419
3,2,11.6707,89.5258,1.8095
3,2,11.8098,89.5634,1.6692
3,2,12.1053,89.6628,1.5339
3,2,13.0057,90.0561,1.3703
3,2,14.2417,91.0437,1.1642
3,2,13.3172,91.6069,0.97619
3,2,11.2864,90.1806,0.7247
3,2,11.0195,89.8397,0.40348
3,2,11.57,89.9554,0.2602
3,2,12.1492,89.2868,0.46436
3,2,12.5896,88.8648,0.91214
3,2,11.7845,87.8872,1.4378
3,2,11,86.6643,2.0132
3,2,10.9351,85.8656,2.6161
3,2,10.6157,84.8717,3.2529
3,2,10.3225,84.0848,3.8712
3,2,10.4298,83.7221,4.5702
3,2,10.4526,83.2911,5.1917
3,2,10.3161,82.6928,5.8377
3,2,10.1128,82.184,6.4441
3,2,9.7591,81.6186,7.0543
3,2,9.3406,81.0076,7.6245
3,2,9.2589,80.7401,8.1278
3,2,9.1976,80.7049,8.5032
3,2,8.7038,80.5774,9.2267
3,2,8.6163,80.4948,9.8936
3,2,8.5688,80.4491,10.422
3,2,8.4836,80.5099,11.0251
3,2,8.3551,80.6332,11.7545
3,2,8.2251,80.7289,12.435
3,2,7.9098,80.8163,13.2187
3,2,7.8297,81.1164,14.0594
3,2,8.0241,81.5948,15.0279
3,2,8.1005,82.1484,15.7495
3,2,7.8988,82.5596,16.459
3,2,7.5959,82.8114,17.4222
3,2,7.4197,83.1912,18.3297
3,2,7.1559,83.5182,19.1396
3,2,6.4915,83.29,20.0325
3,2,5.9921,82.7933,20.9438
3,2,5.8551,82.3136,21.6951
3,2,5.1108,81.9224,22.4695
3,2,4.5711,81.9392,23.2029
3,2,4.5412,82.1088,23.7868
3,2,4.3009,82.3209,24.4487
3,2,3.842,82.6209,25.1477
3,2,3.5385,82.8436,25.8014
3,2,3.121,83.0348,26.2608
3,2,2.3019,83.1416,26.6991
3,2,1.559,83.2552,27.269
3,2,1.534,83.3452,27.7669
3,2,1.2555,83.3785,28.3227
3,2,1.0438,83.3666,28.9575
3,2,1.0737,83.3857,29.4378
3,2,1.1226,83.1947,30.1547
3,2,1.4194,83.0364,30.7611
3,2,1.6469,82.9838,31.2243
3,2,1.8992,82.9402,31.5817
3,2,2.2499,82.7769,32.0274
3,2,2.3954,82.7269,32.4549
3,2,2.2205,83.0428,32.6717
3,2,2.3627,83.1777,33.0244
3,2,2.5927,83.1896,33.3822
3,2,2.7575,83.2674,33.53
3,2,2.9338,83.4537,33.7291
3,2,3.0893,83.7665,34.1059
3,2,2.8934,84.2161,34.2486
3,2,2.9147,84.6183,34.4026
3,2,3.1802,84.8656,34.7776
3,2,3.2533,85.2304,34.944
3,2,3.177,85.4981,34.9622
3,2,3.493,85.2568,35.2003
3,2,3.4108,85.3745,35.4384
3,2,3.3533,85.7247,35.4541
3,2,3.6533,85.8757,35.8033
3,2,3.8391,86.3081,36.0868
3,2,3.1731,86.9065,35.9519
3,2,2.9313,87.2085,36.0601
3,2,3.9285,86.7813,36.1202
3,2,4.0521,86.1051,35.9035
3,2,4.9196,85.4736,35.7735
3,2,5.5481,84.7356,35.9944
3,2,5.1753,84.6645,35.7781
3,2,4.6559,84.8744,35.6101
3,2,4.3546,84.7396,35.7744
3,2,3.8166,84.4934,35.4701
3,2,3.6859,84.6504,35.2207
3,2,4.1903,84.3571,35.4979
3,2,3.6543,84.5866,35.3234
3,2,3.6371,84.8479,35.0271
3,2,4.2123,84.501,35.2094
3,2,3.7143,84.369,35.1546
3,2,3.2534,84.8557,34.7883
3,2,4.1252,84.5954,34.7063
3,2,4.0106,84.4086,34.5292
3,2,3.4899,84.7641,33.9396
3,2,4.0641,84.5887,33.5438
3,2,4.1265,84.2133,33.3417
3,2,3.9059,84.1866,32.5892
3,2,3.8631,84.0433,32.0066
3,2,3.5069,83.9722,31.4827
3,2,3.2464,83.8094,30.4528
3,2,3.4626,83.29,29.4538
3,2,3.8916,82.4818,28.6921
3,2,3.7608,81.8693,27.6332
3,2,3.5101,81.4168,26.4949
3,2,3.657,80.629,25.6229
3,2,3.6351,79.7761,24.5769
3,2,3.1827,79.3754,23.4029
3,2,3.2679,78.6433,22.3474
3,2,3.3981,77.7236,21.4547
3,2,3.2657,77.029,20.275
3,2,3.1862,76.3463,19.1264
3,2,3.1834,75.876,18.458
3,2,3.2133,75.0872,17.1362
3,2,3.0392,74.6744,16.1682
3,2,2.8255,74.4173,15.1546
3,2,2.4187,74.5974,14.1486
3,2,1.6981,75.3388,13.0638
3,2,1.5662,75.3275,12.0789
3,2,0.97297,75.8044,11.1306
3,2,0.56023,76.1693,10.2432
3,2,0.52451,76.7269,9.3802
3,2,0.85295,77.3719,8.4424
3,2,1.4348,77.4116,7.6364
3,2,1.0788,77.1604,6.8349
3,2,1.2238,77.5154,6.1259
3,2,1.8315,78.0467,5.3959
3,2,2.1241,78.1709,4.6437
3,2,2.2488,78.3011,3.9179
3,2,2.6567,78.7323,3.3172
3,2,2.904,79.0007,2.6835
3,2,2.8605,79.0462,2.1422
3,2,3.103,79.5198,1.6694
3,2,3.6254,80.2336,1.2163
3,2,3.764,80.5043,0.80818
3,2,3.6891,80.8155,0.6471
3,2,4.19,81.5622,0.80551
3,2,4.2539,81.9678,1.0941
3,2,4.3711,82.2552,1.3942
3,2,4.6964,82.9682,1.6488
3,2,4.7827,83.4031,1.8447
3,2,4.6541,83.5308,2.0252
3,2,4.8902,84.1806,2.1314
3,2,5.1986,84.9457,2.2344
3,2,5.3309,85.4173,2.3072
3,2,5.9595,86.2405,2.3626
3,2,6.2398,86.5808,2.3773
3,2,6.6341,86.9579,2.3924
3,2,7.5097,87.6841,2.3911
3,2,8.048,88.2304,2.4633
3,2,8.7988,88.7416,2.5014
3,2,9.0452,89.0559,2.4973
3,2,9.2516,89.4154,2.4657
4,0,2.2103,72.6042,1.3072
4,0,5.3454,68.5156,1.8714
4,0,5.6274,68.681,1.9385
4,0,5.4964,68.3597,1.9881
4,0,4.9572,67.6126,2.0174
4,0,4.5883,67.0285,2.0506
4,0,4.5068,66.8819,2.1215
4,0,4.3881,67.0455,2.1896
4,0,3.9049,67.1521,2.2012
4,0,3.5248,67.1599,2.1945
4,0,3.3717,67.2349,2.2046
4,0,3.4781,67.3749,2.2143
4,0,3.9243,67.7196,2.2255
4,0,4.4401,68.3096,2.2599
4,0,4.993,69.0891,2.3176
4,0,5.5586,70.0134,2.3336
4,0,6.0413,70.9541,2.3075
4,0,6.3399,71.7828,2.3117
4,0,6.6508,72.5765,2.3593
4,0,6.6022,73.4209,2.4265
4,0,6.4096,74.2215,2.4915
4,0,6.3508,74.9407,2.5337
4,0,6.4641,75.8816,2.576
4,0,6.4764,76.9689,2.6219
4,0,6.2676,77.9709,2.622
4,0,5.9364,78.8361,2.608
4,0,5.5801,79.4207,2.644
4,0,5.1835,79.9724,2.6426
4,0,4.9089,80.9424,2.5964
4,0,4.8076,81.9418,2.5604
4,0,4.3791,82.5147,2.484
4,0,3.6545,82.9373,2.3662
4,0,3.2286,83.3299,2.2177
4,0,3.1012,83.9267,2.105
4,0,3.0808,84.6671,2.0503
4,0,2.941,85.2691,2.013
4,0,2.9571,85.7293,2.0051
4,0,2.8274,86.1275,1.9906
4,0,2.7427,86.7333,1.9914
4,0,2.8999,87.3623,2.0184
4,0,2.7391,87.9103,2.0277
4,0,2.5325,88.4196,2.0315
4,0,2.6647,88.8421,2.051
4,0,2.689,89.3735,2.0686
4,0,2.2586,89.7823,2.0394
4,0,1.6937,90.2556,1.9988
4,0,2.3237,91.1628,1.9517
4,0,3.0106,92.1494,1.8846
4,0,2.8569,92.9908,1.8529
4,0,2.6088,93.4586,1.8218
4,0,2.7946,94.1272,1.7937
4,0,3.3804,94.8826,1.8226
4,0,3.3026,95.4167,1.8496
4,0,3.0886,96.0385,1.8559
4,0,3.2064,96.5728,1.8653
4,0,2.9635,96.6927,1.9093
4,0,3.1094,96.6259,1.9858
4,0,3.8067,96.5563,2.0559
4,0,6.0208,96.4769,2.1301
4,0,7.3146,96.5889,2.232
4,0,8.5495,96.7652,2.3082
4,0,8.9547,96.7092,2.3413
4,0,8.9053,96.5121,2.3924
4,0,9.339,96.3745,2.4726
4,0,10.169,96.436,2.5854
4,0,10.931,96.8392,2.7197
4,0,11.4852,97.1913,2.8555
4,0,12.4282,97.2294,2.9786
4,0,13.6925,97.1372,3.1033
4,0,14.3182,96.6078,3.2635
4,0,15.1727,95.8284,3.4607
4,0,17.0972,95.4609,3.6326
4,0,18.1278,95.2064,3.6617
4,0,18.3641,94.5843,3.6594
4,0,19.4176,93.7346,3.7111
4,0,21.1023,93.1832,3.739
4,0,23.1506,92.8793,3.7228
4,0,25.0662,92.5395,3.6655
4,0,25.9391,92.2526,3.5676
4,0,26.5105,91.8411,3.4554
4,0,27.0564,91.3553,3.3696
4,0,26.9166,91.2389,3.2908
4,0,26.6139,91.0763,3.1553
4,0,26.6312,90.6972,2.9541
4,0,26.5737,90.5535,2.779
4,0,26.3014,90.4818,2.6503
4,0,26.2912,90.3442,2.4994
4,0,26.8259,90.2652,2.3775
4,0,27.1206,90.4017,2.2929
4,0,27.1018,90.6883,2.2084
4,0,27.5452,90.8846,2.1334
4,0,28.2728,91.1525,2.0971
4,0,28.9313,91.6627,2.0959
4,0,29.3982,92.0491,2.1061
4,0,29.615,92.1671,2.1343
4,0,29.6919,92.2093,2.1893
4,0,29.6125,92.0679,2.2615
4,0,29.3443,91.8701,2.3103
4,0,29.2622,91.6611,2.3513
4,0,29.1725,91.3731,2.4153
4,0,28.9473,91.1479,2.5243
4,0,28.8318,90.8855,2.6579
4,0,28.6868,90.5158,2.7835
4,0,28.4762,90.0554,2.89
4,0,28.319,89.518,2.9948
4,0,28.1979,89.1482,3.1001
4,0,27.8979,88.9678,3.1956
4,0,27.4874,88.7869,3.3367
4,0,26.751,88.6694,3.5101
4,0,25.6711,88.6077,3.6459
4,0,24.8534,88.3811,3.7595
4,0,24.152,88.1746,3.8936
4,0,23.4625,88.3456,4.0378
4,0,22.9493,88.6195,4.1417
4,0,22.266,88.9066,4.1898
4,0,21.8815,89.2104,4.1962
4,0,21.9294,89.3244,4.2082
4,0,21.3788,89.4278,4.2058
4,0,20.4273,89.6564,4.1784
4,0,19.9108,89.8723,4.1524
4,0,19.6167,90.0926,4.1264
4,0,19.0674,90.3793,4.1125
4,0,18.4968,90.9136,4.0862
4,0,18.2574,91.5088,4.0281
4,0,18.2162,91.8539,3.9679
4,0,18.0646,92.0893,3.9167
4,0,17.6498,92.276,3.8719
4,0,17.2809,92.29,3.8185
4,0,16.9263,92.3302,3.7625
4,0,16.7606,92.4182,3.6589
4,0,16.4808,92.4929,3.5194
4,0,15.9419,92.541,3.425
4,0,15.8883,92.4734,3.3631
4,0,15.6728,92.3771,3.3406
4,0,15.302,92.258,3.3097
4,0,15.5749,92.2065,3.2544
4,0,16.0348,92.3395,3.24
4,0,15.9695,92.3559,3.2243
4,0,15.6374,92.0616,3.2167
4,0,15.5113,91.6602,3.2453
4,0,15.3974,91.2599,3.2439
4,0,15.2202,90.8937,3.2521
4,0,15.092,90.7829,3.2412
4,0,15.1364,90.6896,3.1835
4,0,15.1018,90.4683,3.1547
4,0,14.8687,90.2961,3.1761
4,0,14.6799,90.2631,3.1753
4,0,14.4526,90.0868,3.1388
4,0,14.5186,89.6538,3.1032
4,0,14.7594,89.3185,3.0409
4,0,14.9561,89.1361,2.9261
4,0,14.4606,89.125,2.797
4,0,14.22,89.0643,2.678
4,0,14.4157,88.7951,2.5924
4,0,14.1242,88.5303,2.514
4,0,13.7331,88.4602,2.4333
4,0,13.4091,88.1256,2.3619
4,0,13.2069,87.7352,2.3569
4,0,13.2115,87.2595,2.3985
4,0,12.5414,86.6881,2.4247
4,0,12.0303,85.8483,2.4727
4,0,12.2424,84.8819,2.5416
4,0,11.7655,83.9782,2.5742
4,0,11.3333,83.1327,2.5345
4,0,10.863,82.471,2.4728
4,0,10.4385,81.9629,2.4056
4,0,10.6983,81.2897,2.331
4,0,9.7404,80.5854,2.2845
4,0,8.9324,79.862,2.2478
4,0,9.3302,79.2605,2.1887
4,0,7.9227,78.4924,2.1384
4,0,7.3997,77.5712,2.1194
4,0,7.5446,76.8617,2.0657
4,0,6.3887,76.4614,1.9818
4,0,6.1274,75.5967,1.9097
4,0,5.3919,74.7051,1.8698
4,0,4.0492,74.1126,1.7531
4,0,3.8381,73.3826,1.5237
5,1,12.7322,74.924,2.2096
5,1,8.2904,76.2748,0.088469
5,1,8.0763,76.3695,0.28871
5,1,6.913,76.1434,0.89504
5,1,6.2991,76.2539,1.4094
5,1,7.079,76.6779,1.9289
5,1,9.1358,77.1928,2.4469
5,1,10.5963,77.159,3.1825
5,1,12.181,76.5929,4.2541
5,1,12.4044,75.4406,4.5633
5,1,11.3802,72.8327,5.3557
5,1,10.5113,71.2842,5.859
5,1,10.4679,69.8859,6.5056
5,1,11.2222,69.0516,7.1933
5,1,11.8709,68.013,7.9073
5,1,12.1791,66.1681,8.7637
5,1,12.4205,64.9062,9.4563
5,1,13.0552,63.6718,10.3653
5,1,13.6273,62.8627,10.9258
5,1,14.5412,61.9955,11.6347
5,1,15.3533,61.355,12.2639
5,1,15.8677,60.5176,12.8487
5,1,16.0018,59.361,13.3948
5,1,16.0599,58.1386,13.945
5,1,16.1577,57.0378,14.5443
5,1,16.0487,56.1609,15.0871
5,1,16.0896,55.7762,15.7655
5,1,16.3615,55.7929,16.3924
5,1,16.8653,56.0878,16.9122
